CTD,20130709ODF
# REPORTED CAST DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
NUMBER_HEADERS = 11
EXPOCODE = 318M20130321
SECT_ID = P02W
STNNBR = 35
CASTNO = 1
DATE = 20130415
TIME = 0212
LATITUDE =  30.0001
LONGITUDE =  147.7915
DEPTH =  6173
INSTRUMENT_ID = 914
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,TRANSM,TRANSM_FLAG_W,FLUORM,FLUORM_FLAG_W,CTDNOBS,CTDETIME
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,,
    422.0,2,  13.8072,2,  34.4794,2,    184.4,2,   4.4534,1,    0.004,1,       58,   1179.0
    424.0,2,  13.7757,2,  34.4777,2,    184.4,2,   4.4534,1,    0.004,1,       35,   1181.0
    426.0,2,  13.7608,2,  34.4771,2,    184.6,2,   4.4534,1,    0.004,1,       72,   1183.2
    428.0,2,  13.7172,2,  34.4738,2,    184.6,2,   4.4534,1,    0.004,1,       46,   1185.7
    430.0,2,  13.6863,2,  34.4721,2,    184.6,2,   4.4533,1,    0.004,1,       36,   1187.5
    432.0,2,  13.6359,2,  34.4662,2,    184.8,2,   4.4532,1,    0.004,1,       46,   1189.3
    434.0,2,  13.5118,2,  34.4584,2,    185.1,2,   4.4531,1,    0.004,1,       46,   1191.3
    436.0,2,  13.3943,2,  34.4467,2,    185.3,2,   4.4531,1,    0.004,1,       34,   1193.0
    438.0,2,  13.2987,2,  34.4448,2,    185.2,2,   4.4536,1,    0.004,1,       84,   1195.5
    440.0,2,  13.2607,2,  34.4425,2,    184.9,2,   4.4538,1,    0.004,1,       48,   1198.2
    442.0,2,  13.2483,2,  34.4422,2,    184.9,2,   4.4515,1,    0.004,1,       24,   1199.8
    444.0,2,  13.1984,2,  34.4378,2,    185.0,2,   4.4535,1,    0.004,1,       46,   1201.2
    446.0,2,  13.1065,2,  34.4323,2,    185.2,2,   4.4449,1,    0.004,1,       60,   1203.5
    448.0,2,  13.0547,2,  34.4298,2,    185.0,2,   4.4541,1,    0.004,1,       60,   1206.0
    450.0,2,  13.0303,2,  34.4286,2,    184.9,2,   4.4541,1,    0.004,1,       34,   1208.0
    452.0,2,  12.9948,2,  34.4261,2,    184.7,2,   4.4540,1,    0.004,1,       60,   1210.0
    454.0,2,  12.9263,2,  34.4199,2,    184.7,2,   4.4539,1,    0.004,1,       36,   1212.0
    456.0,2,  12.7831,2,  34.4078,2,    184.8,2,   4.4540,1,    0.004,1,       47,   1213.8
    458.0,2,  12.6296,2,  34.4003,2,    184.9,2,   4.4542,1,    0.004,1,       48,   1215.8
    460.0,2,  12.5738,2,  34.3948,2,    184.7,2,   4.4543,1,    0.004,1,       36,   1217.5
    462.0,2,  12.5068,2,  34.3922,2,    184.6,2,   4.4544,1,    0.004,1,       84,   1220.0
    464.0,2,  12.4792,2,  34.3898,2,    184.5,2,   4.4539,1,    0.004,1,       48,   1222.8
    466.0,2,  12.3944,2,  34.3819,2,    184.9,2,   4.4540,1,    0.004,1,       24,   1224.2
    468.0,2,  12.3310,2,  34.3808,2,    185.0,2,   4.4544,1,    0.004,1,       36,   1225.5
    470.0,2,  12.3048,2,  34.3786,2,    184.9,2,   4.4542,1,    0.004,1,       60,   1227.5
    472.0,2,  12.2554,2,  34.3762,2,    184.6,2,   4.4547,1,    0.004,1,       69,   1230.2
    474.0,2,  12.1783,2,  34.3699,2,    184.6,2,   4.4546,1,    0.004,1,       35,   1232.5
    476.0,2,  12.1446,2,  34.3687,2,    184.5,2,   4.4547,1,    0.004,1,       60,   1234.5
    478.0,2,  12.1163,2,  34.3668,2,    184.6,2,   4.4548,1,    0.004,1,       36,   1236.5
    480.0,2,  12.0761,2,  34.3629,2,    184.6,2,   4.4547,1,    0.004,1,       47,   1238.2
    482.0,2,  11.9648,2,  34.3552,2,    184.7,2,   4.4541,1,    0.004,1,       60,   1240.5
    484.0,2,  11.8857,2,  34.3485,2,    184.9,2,   4.4543,1,    0.004,1,       36,   1242.5
    486.0,2,  11.8212,2,  34.3433,2,    185.1,2,   4.4550,1,    0.004,1,       48,   1244.2
    488.0,2,  11.7452,2,  34.3383,2,    185.5,2,   4.4551,1,    0.004,1,       57,   1246.5
    490.0,2,  11.6964,2,  34.3341,2,    185.7,2,   4.4550,1,    0.004,1,       48,   1248.8
    492.0,2,  11.6391,2,  34.3303,2,    186.1,2,   4.4549,1,    0.004,1,       36,   1250.5
    494.0,2,  11.5979,2,  34.3267,2,    186.4,2,   4.4548,1,    0.004,1,       46,   1252.3
    496.0,2,  11.5544,2,  34.3235,2,    186.8,2,   4.4552,1,    0.004,1,       48,   1254.2
    498.0,2,  11.5001,2,  34.3201,2,    186.9,2,   4.4550,1,    0.004,1,       60,   1256.5
    500.0,2,  11.4699,2,  34.3184,2,    187.1,2,   4.4552,1,    0.004,1,       47,   1258.8
    502.0,2,  11.4428,2,  34.3166,2,    187.5,2,   4.4554,1,    0.004,1,       48,   1260.8
    504.0,2,  11.4220,2,  34.3160,2,    187.4,2,   4.4551,1,    0.004,1,       46,   1262.8
    506.0,2,  11.4152,2,  34.3161,2,    187.5,2,   4.4550,1,    0.004,1,       48,   1264.8
    508.0,2,  11.4080,2,  34.3156,2,    187.4,2,   4.4553,1,    0.004,1,       70,   1267.3
    510.0,2,  11.2998,2,  34.3066,2,    187.8,2,   4.4552,1,    0.004,1,       36,   1269.5
    512.0,2,  11.2209,2,  34.3015,2,    187.8,2,   4.4554,1,    0.004,1,       22,   1270.8
    514.0,2,  11.1701,2,  34.3009,2,    187.0,2,   4.4556,1,    0.004,1,       48,   1272.2
    516.0,2,  11.1506,2,  34.3003,2,    184.9,2,   4.4556,1,    0.004,1,       83,   1275.0
    518.0,2,  11.1314,2,  34.2988,2,    183.7,2,   4.4559,1,    0.004,1,       48,   1277.8
    520.0,2,  11.1004,2,  34.2972,2,    183.4,2,   4.4554,1,    0.004,1,       24,   1279.2
    522.0,2,  11.0719,2,  34.2932,2,    183.5,2,   4.4552,1,    0.004,1,       47,   1280.7
    524.0,2,  10.9646,2,  34.2796,2,    183.8,2,   4.4558,1,    0.004,1,       47,   1282.7
    526.0,2,  10.8714,2,  34.2754,2,    184.4,2,   4.4558,1,    0.004,1,       60,   1285.0
    528.0,2,  10.8557,2,  34.2746,2,    184.6,2,   4.4555,1,    0.004,1,       48,   1287.2
    530.0,2,  10.8151,2,  34.2709,2,    184.8,2,   4.4558,1,    0.004,1,       48,   1289.2
    532.0,2,  10.7802,2,  34.2687,2,    185.1,2,   4.4560,1,    0.004,1,       60,   1291.5
    534.0,2,  10.7644,2,  34.2681,2,    185.5,2,   4.4555,1,    0.004,1,       36,   1293.5
    536.0,2,  10.7405,2,  34.2664,2,    185.8,2,   4.4560,1,    0.004,1,       47,   1295.3
    538.0,2,  10.7188,2,  34.2642,2,    185.7,2,   4.4555,1,    0.004,1,       48,   1297.2
    540.0,2,  10.6817,2,  34.2617,2,    186.0,2,   4.4553,1,    0.004,1,       59,   1299.5
    542.0,2,  10.6278,2,  34.2581,2,    186.4,2,   4.4559,1,    0.004,1,       47,   1301.8
    544.0,2,  10.5774,2,  34.2573,2,    186.2,2,   4.4561,1,    0.004,1,       36,   1303.5
    546.0,2,  10.5606,2,  34.2566,2,    185.1,2,   4.4563,1,    0.004,1,       59,   1305.5
    548.0,2,  10.5488,2,  34.2560,2,    184.2,2,   4.4564,1,    0.004,1,       36,   1307.5
    550.0,2,  10.5389,2,  34.2554,2,    183.9,2,   4.4564,1,    0.004,1,       48,   1309.2
    552.0,2,  10.5333,2,  34.2551,2,    183.4,2,   4.4557,1,    0.004,1,       60,   1311.5
    554.0,2,  10.5207,2,  34.2536,2,    183.2,2,   4.4563,1,    0.004,1,       36,   1313.5
    556.0,2,  10.4697,2,  34.2488,2,    183.5,2,   4.4557,1,    0.004,1,       48,   1315.2
    558.0,2,  10.3921,2,  34.2451,2,    183.6,2,   4.4561,1,    0.004,1,       72,   1317.8
    560.0,2,  10.3342,2,  34.2414,2,    182.9,2,   4.4562,1,    0.004,1,       36,   1320.0
    562.0,2,  10.2757,2,  34.2363,2,    182.4,2,   4.4565,1,    0.004,1,       34,   1321.5
    564.0,2,  10.1769,2,  34.2315,2,    181.7,2,   4.4569,1,    0.004,1,       59,   1323.5
    566.0,2,  10.1283,2,  34.2289,2,    180.4,2,   4.4569,1,    0.004,1,       60,   1326.0
    568.0,2,  10.0718,2,  34.2252,2,    179.6,2,   4.4569,1,    0.004,1,       47,   1328.3
    570.0,2,   9.9619,2,  34.2163,2,    179.3,2,   4.4567,1,    0.004,1,       36,   1330.0
    572.0,2,   9.8538,2,  34.2101,2,    178.6,2,   4.4569,1,    0.004,1,       59,   1332.0
    574.0,2,   9.7081,2,  34.1974,2,    177.8,2,   4.4572,1,    0.004,1,       47,   1334.3
    576.0,2,   9.6010,2,  34.1921,2,    177.1,2,   4.4571,1,    0.004,1,       48,   1336.2
    578.0,2,   9.5631,2,  34.1901,2,    176.4,2,   4.4572,1,    0.004,1,       36,   1338.0
    580.0,2,   9.4934,2,  34.1837,2,    175.9,2,   4.4564,1,    0.004,1,       60,   1340.0
    582.0,2,   9.4293,2,  34.1798,2,    175.6,2,   4.4574,1,    0.004,1,       48,   1342.2
    584.0,2,   9.3706,2,  34.1751,2,    175.6,2,   4.4573,1,    0.004,1,       47,   1344.3
    586.0,2,   9.2399,2,  34.1656,2,    175.6,2,   4.4575,1,    0.004,1,       57,   1346.5
    588.0,2,   9.1284,2,  34.1574,2,    175.2,2,   4.4575,1,    0.004,1,       34,   1348.5
    590.0,2,   9.0414,2,  34.1503,2,    174.9,2,   4.4572,1,    0.004,1,       36,   1350.0
    592.0,2,   8.9800,2,  34.1456,2,    174.5,2,   4.4566,1,    0.004,1,       81,   1352.5
    594.0,2,   8.9475,2,  34.1440,2,    174.4,2,   4.4576,1,    0.004,1,       35,   1355.0
    596.0,2,   8.8988,2,  34.1407,2,    174.5,2,   4.4572,1,    0.005,1,       47,   1356.7
    598.0,2,   8.8493,2,  34.1380,2,    174.5,2,   4.4577,1,    0.004,1,       48,   1358.8
    600.0,2,   8.7962,2,  34.1347,2,    174.4,2,   4.4574,1,    0.004,1,       46,   1360.8
    602.0,2,   8.7514,2,  34.1313,2,    174.2,2,   4.4572,1,    0.004,1,       47,   1362.7
    604.0,2,   8.6773,2,  34.1288,2,    173.8,2,   4.4575,1,    0.004,1,       48,   1364.8
    606.0,2,   8.6292,2,  34.1265,2,    173.3,2,   4.4577,1,    0.004,1,       47,   1366.8
    608.0,2,   8.5789,2,  34.1248,2,    172.5,2,   4.4577,1,    0.004,1,       47,   1368.7
    610.0,2,   8.5245,2,  34.1205,2,    171.5,2,   4.4579,1,    0.004,1,       46,   1370.7
    612.0,2,   8.3743,2,  34.1058,2,    171.2,2,   4.4578,1,    0.004,1,       47,   1372.7
    614.0,2,   8.3251,2,  34.1056,2,    170.7,2,   4.4572,1,    0.004,1,       48,   1374.8
    616.0,2,   8.3128,2,  34.1047,2,    170.1,2,   4.4576,1,    0.004,1,       60,   1377.0
    618.0,2,   8.2865,2,  34.1029,2,    169.8,2,   4.4571,1,    0.005,1,       36,   1379.0
    620.0,2,   8.2272,2,  34.0985,2,    169.6,2,   4.4577,1,    0.004,1,       71,   1381.2
    622.0,2,   8.1707,2,  34.0944,2,    169.1,2,   4.4580,1,    0.005,1,       47,   1383.8
    624.0,2,   8.0910,2,  34.0915,2,    169.0,2,   4.4581,1,    0.004,1,       23,   1385.2
    626.0,2,   8.0151,2,  34.0884,2,    168.7,2,   4.4578,1,    0.005,1,       48,   1386.8
    628.0,2,   7.9750,2,  34.0860,2,    167.6,2,   4.4582,1,    0.005,1,       59,   1389.0
    630.0,2,   7.9104,2,  34.0817,2,    166.7,2,   4.4580,1,    0.005,1,       59,   1391.5
    632.0,2,   7.8782,2,  34.0805,2,    166.2,2,   4.4582,1,    0.005,1,       36,   1393.5
    634.0,2,   7.8356,2,  34.0752,2,    165.9,2,   4.4575,1,    0.005,1,       59,   1395.5
    636.0,2,   7.6993,2,  34.0664,2,    165.9,2,   4.4579,1,    0.005,1,       36,   1397.5
    638.0,2,   7.6706,2,  34.0654,2,    165.4,2,   4.4580,1,    0.005,1,       48,   1399.2
    640.0,2,   7.6359,2,  34.0636,2,    164.8,2,   4.4577,1,    0.005,1,       48,   1401.2
    642.0,2,   7.6065,2,  34.0622,2,    164.6,2,   4.4580,1,    0.005,1,       47,   1403.3
    644.0,2,   7.5826,2,  34.0603,2,    164.3,2,   4.4581,1,    0.005,1,       60,   1405.5
    646.0,2,   7.5183,2,  34.0571,2,    164.0,2,   4.4582,1,    0.005,1,       48,   1407.8
    648.0,2,   7.4679,2,  34.0533,2,    163.8,2,   4.4581,1,    0.005,1,       33,   1409.5
    650.0,2,   7.4137,2,  34.0495,2,    163.7,2,   4.4578,1,    0.005,1,       48,   1411.2
    652.0,2,   7.3800,2,  34.0483,2,    163.4,2,   4.4582,1,    0.005,1,       48,   1413.2
    654.0,2,   7.3094,2,  34.0428,2,    163.2,2,   4.4582,1,    0.005,1,       70,   1415.8
    656.0,2,   7.2318,2,  34.0389,2,    162.8,2,   4.4579,1,    0.005,1,       48,   1418.2
    658.0,2,   7.2014,2,  34.0389,2,    162.4,2,   4.4583,1,    0.005,1,       23,   1419.7
    660.0,2,   7.1586,2,  34.0343,2,    162.2,2,   4.4582,1,    0.005,1,       46,   1421.2
    662.0,2,   7.0508,2,  34.0306,2,    161.5,2,   4.4584,1,    0.005,1,       70,   1423.7
    664.0,2,   7.0134,2,  34.0292,2,    160.6,2,   4.4584,1,    0.005,1,       35,   1426.0
    666.0,2,   6.9137,2,  34.0254,2,    160.3,2,   4.4585,1,    0.005,1,       36,   1427.5
    668.0,2,   6.8284,2,  34.0218,2,    159.3,2,   4.4584,1,    0.005,1,       72,   1429.8
    670.0,2,   6.7542,2,  34.0180,2,    157.8,2,   4.4586,1,    0.005,1,       47,   1432.3
    672.0,2,   6.7038,2,  34.0175,2,    157.1,2,   4.4585,1,    0.005,1,       36,   1434.0
    674.0,2,   6.6236,2,  34.0136,2,    156.3,2,   4.4584,1,    0.005,1,       46,   1435.8
    676.0,2,   6.5414,2,  34.0101,2,    155.1,2,   4.4585,1,    0.005,1,       46,   1437.8
    678.0,2,   6.5135,2,  34.0105,2,    153.9,2,   4.4584,1,    0.005,1,       47,   1439.7
    680.0,2,   6.4602,2,  34.0077,2,    152.8,2,   4.4586,1,    0.005,1,       48,   1441.8
    682.0,2,   6.4506,2,  34.0088,2,    151.6,2,   4.4582,1,    0.005,1,       60,   1444.0
    684.0,2,   6.4463,2,  34.0090,2,    150.8,2,   4.4586,1,    0.005,1,       48,   1446.2
    686.0,2,   6.4359,2,  34.0090,2,    150.4,2,   4.4586,1,    0.005,1,       48,   1448.2
    688.0,2,   6.4322,2,  34.0096,2,    150.0,2,   4.4551,1,    0.005,1,       48,   1450.2
    690.0,2,   6.4198,2,  34.0093,2,    149.7,2,   4.4585,1,    0.005,1,       48,   1452.2
    692.0,2,   6.4070,2,  34.0095,2,    149.5,2,   4.4587,1,    0.005,1,       36,   1454.0
    694.0,2,   6.3959,2,  34.0101,2,    149.3,2,   4.4585,1,    0.005,1,       60,   1456.0
    696.0,2,   6.3352,2,  34.0072,2,    148.9,2,   4.4587,1,    0.005,1,       60,   1458.5
    698.0,2,   6.2486,2,  34.0065,2,    148.4,2,   4.4585,1,    0.005,1,       47,   1460.8
    700.0,2,   6.2026,2,  34.0054,2,    147.3,2,   4.4582,1,    0.005,1,       47,   1462.8
    702.0,2,   6.1755,2,  34.0053,2,    146.1,2,   4.4583,1,    0.005,1,       35,   1464.5
    704.0,2,   6.1504,2,  34.0058,2,    145.1,2,   4.4587,1,    0.005,1,       48,   1466.2
    706.0,2,   6.1404,2,  34.0058,2,    144.1,2,   4.4585,1,    0.005,1,       48,   1468.2
    708.0,2,   6.0989,2,  34.0052,2,    143.4,2,   4.4588,1,    0.005,1,       60,   1470.5
    710.0,2,   6.0402,2,  34.0057,2,    142.6,2,   4.4586,1,    0.005,1,       48,   1472.8
    712.0,2,   5.9910,2,  34.0051,2,    141.8,2,   4.4584,1,    0.005,1,       35,   1474.5
    714.0,2,   5.9490,2,  34.0063,2,    140.5,2,   4.4586,1,    0.005,1,       60,   1476.5
    716.0,2,   5.8972,2,  34.0063,2,    139.1,2,   4.4586,1,    0.005,1,       48,   1478.8
    718.0,2,   5.8596,2,  34.0068,2,    137.9,2,   4.4584,1,    0.005,1,       47,   1480.8
    720.0,2,   5.8409,2,  34.0078,2,    136.6,2,   4.4585,1,    0.005,1,       48,   1482.8
    722.0,2,   5.8239,2,  34.0083,2,    135.6,2,   4.4583,1,    0.005,1,       48,   1484.8
    724.0,2,   5.7995,2,  34.0096,2,    134.8,2,   4.4586,1,    0.005,1,       48,   1486.8
    726.0,2,   5.7764,2,  34.0119,2,    133.8,2,   4.4584,1,    0.005,1,       60,   1489.0
    728.0,2,   5.7478,2,  34.0144,2,    132.8,2,   4.4585,1,    0.005,1,       35,   1491.0
    730.0,2,   5.7249,2,  34.0163,2,    131.8,2,   4.4586,1,    0.005,1,       48,   1492.8
    732.0,2,   5.7173,2,  34.0168,2,    130.4,2,   4.4588,1,    0.005,1,       60,   1495.0
    734.0,2,   5.6976,2,  34.0171,2,    129.2,2,   4.4586,1,    0.005,1,       48,   1497.2
    736.0,2,   5.6671,2,  34.0170,2,    128.5,2,   4.4586,1,    0.005,1,       35,   1499.0
    738.0,2,   5.6113,2,  34.0174,2,    128.0,2,   4.4586,1,    0.005,1,       47,   1500.7
    740.0,2,   5.5996,2,  34.0190,2,    127.0,2,   4.4584,1,    0.005,1,       71,   1503.3
    742.0,2,   5.5609,2,  34.0190,2,    126.3,2,   4.4583,1,    0.005,1,       24,   1505.2
    744.0,2,   5.5454,2,  34.0201,2,    125.9,2,   4.4584,1,    0.005,1,       48,   1506.8
    746.0,2,   5.5393,2,  34.0210,2,    125.1,2,   4.4585,1,    0.005,1,       60,   1509.0
    748.0,2,   5.5287,2,  34.0220,2,    124.2,2,   4.4588,1,    0.005,1,       48,   1511.2
    750.0,2,   5.5077,2,  34.0234,2,    123.7,2,   4.4586,1,    0.005,1,       48,   1513.2
    752.0,2,   5.4686,2,  34.0254,2,    123.1,2,   4.4583,1,    0.005,1,       60,   1515.5
    754.0,2,   5.4322,2,  34.0277,2,    122.2,2,   4.4579,1,    0.005,1,       36,   1517.5
    756.0,2,   5.4095,2,  34.0301,2,    121.3,2,   4.4584,1,    0.005,1,       48,   1519.2
    758.0,2,   5.3736,2,  34.0322,2,    119.9,2,   4.4586,1,    0.005,1,       60,   1521.5
    760.0,2,   5.3422,2,  34.0352,2,    118.7,2,   4.4582,1,    0.005,1,       36,   1523.5
    762.0,2,   5.3340,2,  34.0359,2,    117.4,2,   4.4583,1,    0.005,1,       48,   1525.2
    764.0,2,   5.3225,2,  34.0369,2,    116.1,2,   4.4584,1,    0.005,1,       60,   1527.5
    766.0,2,   5.3049,2,  34.0382,2,    115.0,2,   4.4581,1,    0.005,1,       48,   1529.8
    768.0,2,   5.2784,2,  34.0395,2,    114.3,2,   4.4584,1,    0.005,1,       36,   1531.5
    770.0,2,   5.2504,2,  34.0408,2,    113.3,2,   4.4582,1,    0.005,1,       59,   1533.5
    772.0,2,   5.1846,2,  34.0454,2,    112.4,2,   4.4584,1,    0.005,1,       35,   1535.5
    774.0,2,   5.1700,2,  34.0462,2,    111.3,2,   4.4577,1,    0.005,1,       48,   1537.2
    776.0,2,   5.1622,2,  34.0472,2,    109.4,2,   4.4582,1,    0.005,1,       72,   1539.8
    778.0,2,   5.1541,2,  34.0483,2,    108.1,2,   4.4583,1,    0.005,1,       36,   1542.0
    780.0,2,   5.1444,2,  34.0492,2,    107.5,2,   4.4583,1,    0.005,1,       48,   1543.8
    782.0,2,   5.1384,2,  34.0500,2,    107.0,2,   4.4583,1,    0.005,1,       48,   1545.8
    784.0,2,   5.1043,2,  34.0524,2,    106.5,2,   4.4578,1,    0.005,1,       48,   1547.8
    786.0,2,   5.0569,2,  34.0583,2,    105.8,2,   4.4582,1,    0.005,1,       48,   1549.8
    788.0,2,   5.0471,2,  34.0607,2,    104.4,2,   4.4581,1,    0.005,1,       48,   1551.8
    790.0,2,   5.0126,2,  34.0650,2,    102.7,2,   4.4580,1,    0.005,1,       60,   1554.0
    792.0,2,   4.9835,2,  34.0676,2,    101.2,2,   4.4583,1,    0.005,1,       48,   1556.2
    794.0,2,   4.9677,2,  34.0694,2,     99.9,2,   4.4584,1,    0.005,1,       36,   1558.0
    796.0,2,   4.9585,2,  34.0708,2,     98.8,2,   4.4582,1,    0.005,1,       48,   1559.8
    798.0,2,   4.9567,2,  34.0712,2,     97.4,2,   4.4580,1,    0.005,1,       60,   1562.0
    800.0,2,   4.9509,2,  34.0722,2,     96.7,2,   4.4579,1,    0.005,1,       36,   1564.0
    802.0,2,   4.9450,2,  34.0736,2,     96.3,2,   4.4581,1,    0.005,1,       48,   1565.8
    804.0,2,   4.9432,2,  34.0738,2,     95.7,2,   4.4583,1,    0.005,1,       60,   1568.0
    806.0,2,   4.9330,2,  34.0757,2,     95.4,2,   4.4583,1,    0.005,1,       48,   1570.2
    808.0,2,   4.9151,2,  34.0781,2,     94.9,2,   4.4581,1,    0.005,1,       36,   1572.0
    810.0,2,   4.9018,2,  34.0797,2,     94.4,2,   4.4580,1,    0.005,1,       60,   1574.0
    812.0,2,   4.8947,2,  34.0805,2,     93.5,2,   4.4583,1,    0.005,1,       48,   1576.2
    814.0,2,   4.8786,2,  34.0823,2,     92.9,2,   4.4580,1,    0.005,1,       48,   1578.2
    816.0,2,   4.8496,2,  34.0853,2,     92.4,2,   4.4577,1,    0.005,1,       36,   1580.0
    818.0,2,   4.8203,2,  34.0900,2,     91.5,2,   4.4578,1,    0.005,1,       60,   1582.0
    820.0,2,   4.7983,2,  34.0942,2,     90.1,2,   4.4581,1,    0.005,1,       48,   1584.2
    822.0,2,   4.7842,2,  34.0977,2,     88.6,2,   4.4582,1,    0.005,1,       60,   1586.5
    824.0,2,   4.7745,2,  34.0999,2,     87.3,2,   4.4584,1,    0.005,1,       48,   1588.8
    826.0,2,   4.7680,2,  34.1012,2,     86.5,2,   4.4580,1,    0.005,1,       36,   1590.5
    828.0,2,   4.7612,2,  34.1022,2,     85.9,2,   4.4581,1,    0.005,1,       36,   1592.0
    830.0,2,   4.7533,2,  34.1034,2,     85.2,2,   4.4579,1,    0.005,1,       60,   1594.0
    832.0,2,   4.7396,2,  34.1053,2,     84.5,2,   4.4580,1,    0.005,1,       60,   1596.5
    834.0,2,   4.7292,2,  34.1070,2,     84.0,2,   4.4581,1,    0.005,1,       48,   1598.8
    836.0,2,   4.7209,2,  34.1082,2,     83.5,2,   4.4581,1,    0.005,1,       36,   1600.5
    838.0,2,   4.7130,2,  34.1094,2,     83.0,2,   4.4580,1,    0.005,1,       48,   1602.2
    840.0,2,   4.7003,2,  34.1108,2,     82.6,2,   4.4578,1,    0.005,1,       48,   1604.2
    842.0,2,   4.6812,2,  34.1134,2,     82.0,2,   4.4582,1,    0.005,1,       47,   1606.3
    844.0,2,   4.6690,2,  34.1155,2,     81.2,2,   4.4581,1,    0.005,1,       60,   1608.5
    846.0,2,   4.6516,2,  34.1182,2,     80.4,2,   4.4582,1,    0.005,1,       60,   1611.0
    848.0,2,   4.6297,2,  34.1217,2,     79.6,2,   4.4579,1,    0.005,1,       35,   1613.0
    850.0,2,   4.6091,2,  34.1255,2,     79.0,2,   4.4579,1,    0.005,1,       47,   1614.8
    852.0,2,   4.6012,2,  34.1275,2,     78.0,2,   4.4582,1,    0.005,1,       48,   1616.8
    854.0,2,   4.5951,2,  34.1287,2,     76.9,2,   4.4583,1,    0.005,1,       60,   1619.0
    856.0,2,   4.5910,2,  34.1295,2,     76.1,2,   4.4584,1,    0.005,1,       48,   1621.2
    858.0,2,   4.5773,2,  34.1318,2,     75.7,2,   4.4576,1,    0.005,1,       36,   1623.0
    860.0,2,   4.5636,2,  34.1344,2,     75.1,2,   4.4580,1,    0.005,1,       72,   1625.2
    862.0,2,   4.5588,2,  34.1352,2,     74.4,2,   4.4584,1,    0.005,1,       48,   1627.8
    864.0,2,   4.5496,2,  34.1366,2,     74.0,2,   4.4582,1,    0.005,1,       24,   1629.2
    866.0,2,   4.5268,2,  34.1406,2,     73.7,2,   4.4582,1,    0.005,1,       36,   1630.5
    868.0,2,   4.5011,2,  34.1454,2,     72.9,2,   4.4583,1,    0.005,1,       84,   1633.0
    870.0,2,   4.4920,2,  34.1470,2,     71.6,2,   4.4579,1,    0.005,1,       48,   1635.8
    872.0,2,   4.4845,2,  34.1484,2,     70.9,2,   4.4586,1,    0.005,1,       36,   1637.5
    874.0,2,   4.4690,2,  34.1512,2,     70.5,2,   4.4583,1,    0.005,1,       48,   1639.2
    876.0,2,   4.4588,2,  34.1530,2,     69.7,2,   4.4583,1,    0.005,1,       60,   1641.5
    878.0,2,   4.4502,2,  34.1545,2,     69.1,2,   4.4583,1,    0.005,1,       48,   1643.8
    880.0,2,   4.4245,2,  34.1574,2,     68.6,2,   4.4580,1,    0.005,1,       36,   1645.5
    882.0,2,   4.3953,2,  34.1624,2,     68.1,2,   4.4583,1,    0.005,1,       60,   1647.5
    884.0,2,   4.3944,2,  34.1625,2,     67.0,2,   4.4584,1,    0.005,1,       48,   1649.8
    886.0,2,   4.3938,2,  34.1630,2,     66.1,2,   4.4583,1,    0.005,1,       48,   1651.8
    888.0,2,   4.3934,2,  34.1630,2,     65.7,2,   4.4585,1,    0.005,1,       48,   1653.8
    890.0,2,   4.3838,2,  34.1645,2,     65.4,2,   4.4583,1,    0.005,1,       36,   1655.5
    892.0,2,   4.3645,2,  34.1677,2,     65.2,2,   4.4583,1,    0.005,1,       60,   1657.5
    894.0,2,   4.3639,2,  34.1681,2,     64.6,2,   4.4581,1,    0.005,1,       60,   1660.0
    896.0,2,   4.3642,2,  34.1685,2,     64.2,2,   4.4580,1,    0.005,1,       36,   1662.0
    898.0,2,   4.3597,2,  34.1699,2,     64.0,2,   4.4582,1,    0.005,1,       48,   1663.8
    900.0,2,   4.3520,2,  34.1711,2,     63.8,2,   4.4585,1,    0.005,1,       48,   1665.8
    902.0,2,   4.3306,2,  34.1752,2,     63.4,2,   4.4583,1,    0.005,1,       60,   1668.0
    904.0,2,   4.3187,2,  34.1778,2,     62.8,2,   4.4581,1,    0.005,1,       60,   1670.5
    906.0,2,   4.3113,2,  34.1792,2,     62.1,2,   4.4585,1,    0.005,1,       36,   1672.5
    908.0,2,   4.2984,2,  34.1814,2,     61.7,2,   4.4584,1,    0.005,1,       48,   1674.2
    910.0,2,   4.2933,2,  34.1817,2,     61.3,2,   4.4585,1,    0.005,1,       48,   1676.2
    912.0,2,   4.2855,2,  34.1827,2,     60.9,2,   4.4585,1,    0.005,1,       48,   1678.2
    914.0,2,   4.2735,2,  34.1843,2,     60.6,2,   4.4583,1,    0.005,1,       48,   1680.2
    916.0,2,   4.2621,2,  34.1856,2,     60.2,2,   4.4583,1,    0.005,1,       60,   1682.5
    918.0,2,   4.2560,2,  34.1869,2,     59.9,2,   4.4584,1,    0.005,1,       48,   1684.8
    920.0,2,   4.2460,2,  34.1886,2,     59.6,2,   4.4584,1,    0.005,1,       48,   1686.8
    922.0,2,   4.2403,2,  34.1900,2,     59.3,2,   4.4584,1,    0.005,1,       36,   1688.5
    924.0,2,   4.2322,2,  34.1913,2,     59.2,2,   4.4586,1,    0.005,1,       48,   1690.2
